KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
"CS","INTERVAL",7700,"400007610010000","<7; 10)","7 až 10 (více nebo rovno 7 a méně než 10)","01.01.1900","09.09.9999",,10,7,,
"CS","INTERVAL",7700,"400007610014000","<7; 14)","7 až 14 (více nebo rovno 7 a méně než 14)","01.01.1900","09.09.9999",,14,7,,
"CS","INTERVAL",7700,"400007799999000","<7; N)","Od 7 (více nebo rovno 7)","01.01.1900","09.09.9999",,99999999999999999999,7,,
"CS","INTERVAL",7700,"400008400008000","<8; 8>","8","01.01.1900","09.09.9999",,,8,8,
"CS","INTERVAL",7700,"400008420476000","<8; 476>","8 až 476 (více nebo rovno 8 a méně nebo rovno 476)","01.01.1900","09.09.9999",,,8,476,
"CS","INTERVAL",7700,"400008600009000","<8; 9)","8 až 9 (více nebo rovno 8 a méně než 9)","01.01.1900","09.09.9999",,9,8,,
"CS","INTERVAL",7700,"400008610010000","<8; 10)","8 až 10 (více nebo rovno 8 a méně než 10)","01.01.1900","09.09.9999",,10,8,,
"CS","INTERVAL",7700,"400008610012000","<8; 12)","8 až 12 (více nebo rovno 8 a méně než 12)","01.01.1900","09.09.9999",,12,8,,
"CS","INTERVAL",7700,"400008610015000","<8; 15)","8 až 15 (více nebo rovno 8 a méně než 15)","01.01.1900","09.09.9999",,15,8,,
"CS","INTERVAL",7700,"400008610020000","<8; 20)","8 až 20 (více nebo rovno 8 a méně než 20)","01.01.1900","09.09.9999",,20,8,,
"CS","INTERVAL",7700,"400008799999000","<8; N)","Od 8 (více nebo rovno 8)","01.01.1900","09.09.9999",,99999999999999999999,8,,
"CS","INTERVAL",7700,"400009400009000","<9; 9>","9","01.01.1900","09.09.9999",,,9,9,
"CS","INTERVAL",7700,"400009610010000","<9; 10)","9 až 10 (více nebo rovno 9 a méně než 10)","01.01.1900","09.09.9999",,10,9,,
"CS","INTERVAL",7700,"400009610012000","<9; 12)","9 až 12 (více nebo rovno 9 a méně než 12)","01.01.1900","09.09.9999",,12,9,,
"CS","INTERVAL",7700,"400009610013000","<9; 13)","9 až 13 (více nebo rovno 9 a méně než 13)","01.01.1900","09.09.9999",,13,9,,
"CS","INTERVAL",7700,"400009799999000","<9; N)","Od 9 (více nebo rovno 9)","01.01.1900","09.09.9999",,99999999999999999999,9,,
"CS","INTERVAL",7700,"410010410010000","<10; 10>","10","01.01.1900","09.09.9999",,,10,10,
"CS","INTERVAL",7700,"410010410050000","<10; 50>","10 až 50 (více nebo rovno 10 a méně nebo rovno 50)","01.01.1900","09.09.9999",,,10,50,
"CS","INTERVAL",7700,"410010610011000","<10; 11)","10 až 11 (více nebo rovno 10 a méně než 11)","01.01.1900","09.09.9999",,11,10,,
"CS","INTERVAL",7700,"410010610012000","<10; 12)","10 až 12 (více nebo rovno 10 a méně než 12)","01.01.1900","09.09.9999",,12,10,,
"CS","INTERVAL",7700,"410010610013000","<10; 13)","10 až 13 (více nebo rovno 10 a méně než 13)","01.01.1900","09.09.9999",,13,10,,
"CS","INTERVAL",7700,"410010610014000","<10; 14)","10 až 14 (více nebo rovno 10 a méně než 14)","01.01.1900","09.09.9999",,14,10,,
"CS","INTERVAL",7700,"410010610015000","<10; 15)","10 až 15 (více nebo rovno 10 a méně než 15)","01.01.1900","09.09.9999",,15,10,,
"CS","INTERVAL",7700,"410010610016000","<10; 16)","10 až 16 (více nebo rovno 10 a méně než 16)","01.01.1900","09.09.9999",,16,10,,
"CS","INTERVAL",7700,"410010610020000","<10; 20)","10 až 20 (více nebo rovno 10 a méně než 20)","01.01.1900","09.09.9999",,20,10,,"A"
"CS","INTERVAL",7700,"410010610025000","<10; 25)","10 až 25 (více nebo rovno 10 a méně než 25)","01.01.1900","09.09.9999",,25,10,,
"CS","INTERVAL",7700,"410010610030000","<10; 30)","10 až 30 (více nebo rovno 10 a méně než 30)","01.01.1900","09.09.9999",,30,10,,
"CS","INTERVAL",7700,"410010610050000","<10; 50)","10 až 50 (více nebo rovno 10 a méně než 50)","01.01.1900","09.09.9999",,50,10,,
"CS","INTERVAL",7700,"410010620100000","<10; 100)","10 až 100 (více nebo rovno 10 a méně než 100)","01.01.1900","09.09.9999",,100,10,,
"CS","INTERVAL",7700,"410010620101000","<10; 101)","10 až 101 (více nebo rovno 10 a méně než 101)","01.01.1900","09.09.9999",,101,10,,
"CS","INTERVAL",7700,"410010620200000","<10; 200)","10 až 200 (více nebo rovno 10 a méně než 200)","01.01.1900","09.09.9999",,200,10,,
"CS","INTERVAL",7700,"410010799999000","<10; N)","Od 10 (více nebo rovno 10)","01.01.1900","09.09.9999",,99999999999999999999,10,,
"CS","INTERVAL",7700,"410011410011000","<11; 11>","11","01.01.1900","09.09.9999",,,11,11,
"CS","INTERVAL",7700,"410011410020000","<11; 20>","11 až 20 (více nebo rovno 11 a méně nebo rovno 20)","01.01.1900","09.09.9999",,,11,20,
"CS","INTERVAL",7700,"410011610012000","<11; 12)","11 až 12 (více nebo rovno 11 a méně než 12)","01.01.1900","09.09.9999",,12,11,,
"CS","INTERVAL",7700,"410011610016000","<11; 16)","11 až 16 (více nebo rovno 11 a méně než 16)","01.01.1900","09.09.9999",,16,11,,
"CS","INTERVAL",7700,"410012410012000","<12; 12>","12","01.01.1900","09.09.9999",,,12,12,
"CS","INTERVAL",7700,"410012610013000","<12; 13)","12 až 13 (více nebo rovno 12 a méně než 13)","01.01.1900","09.09.9999",,13,12,,
"CS","INTERVAL",7700,"410012610014000","<12; 14)","12 až 14 (více nebo rovno 12 a méně než 14)","01.01.1900","09.09.9999",,14,12,,
"CS","INTERVAL",7700,"410012610016000","<12; 16)","12 až 16 (více nebo rovno 12 a méně než 16)","01.01.1900","09.09.9999",,16,12,,
"CS","INTERVAL",7700,"410012799999000","<12; N)","Od 12 (více nebo rovno 12)","01.01.1900","09.09.9999",,99999999999999999999,12,,
"CS","INTERVAL",7700,"410013410013000","<13; 13>","13","01.01.1900","09.09.9999",,,13,13,
"CS","INTERVAL",7700,"410013610014000","<13; 14)","13 až 14 (více nebo rovno 13 a méně než 14)","01.01.1900","09.09.9999",,14,13,,
"CS","INTERVAL",7700,"410013799999000","<13; N)","Od 13 (více nebo rovno 13)","01.01.1900","09.09.9999",,99999999999999999999,13,,
"CS","INTERVAL",7700,"410014410014000","<14; 14>","14","01.01.1900","09.09.9999",,,14,14,
"CS","INTERVAL",7700,"410014610015000","<14; 15)","14 až 15 (více nebo rovno 14 a méně než 15)","01.01.1900","09.09.9999",,15,14,,
"CS","INTERVAL",7700,"410014610016000","<14; 16)","14 až 16 (více nebo rovno 14 a méně než 16)","01.01.1900","09.09.9999",,16,14,,
"CS","INTERVAL",7700,"410014610018000","<14; 18)","14 až 18 (více nebo rovno 14 a méně než 18)","01.01.1900","09.09.9999",,18,14,,
"CS","INTERVAL",7700,"410014610021000","<14; 21)","14 až 21 (více nebo rovno 14 a méně než 21)","01.01.1900","09.09.9999",,21,14,,
"CS","INTERVAL",7700,"410015410015000","<15; 15>","15","01.01.1900","09.09.9999",,,15,15,
"CS","INTERVAL",7700,"410015410017000","<15; 17>","15 až 17 (více nebo rovno 15 a méně nebo rovno 17)","01.01.1900","09.09.9999",,,15,17,
"CS","INTERVAL",7700,"410015610016000","<15; 16)","15 až 16 (více nebo rovno 15 a méně než 16)","01.01.1900","09.09.9999",,16,15,,
"CS","INTERVAL",7700,"410015610018000","<15; 18)","15 až 18 (více nebo rovno 15 a méně než 18)","01.01.1900","09.09.9999",,18,15,,
"CS","INTERVAL",7700,"410015610019000","<15; 19)","15 až 19 (více nebo rovno 15 a méně než 19)","01.01.1900","09.09.9999",,19,15,,
"CS","INTERVAL",7700,"410015610020000","<15; 20)","15 až 20 (více nebo rovno 15 a méně než 20)","01.01.1900","09.09.9999",,20,15,,
"CS","INTERVAL",7700,"410015610025000","<15; 25)","15 až 25 (více nebo rovno 15 a méně než 25)","01.01.1900","09.09.9999",,25,15,,
"CS","INTERVAL",7700,"410015610026000","<15; 26)","15 až 26 (více nebo rovno 15 a méně než 26)","01.01.1900","09.09.9999",,26,15,,
"CS","INTERVAL",7700,"410015610030000","<15; 30)","15 až 30 (více nebo rovno 15 a méně než 30)","01.01.1900","09.09.9999",,30,15,,
"CS","INTERVAL",7700,"410015610040000","<15; 40)","15 až 40 (více nebo rovno 15 a méně než 40)","01.01.1900","09.09.9999",,40,15,,
"CS","INTERVAL",7700,"410015610045000","<15; 45)","15 až 45 (více nebo rovno 15 a méně než 45)","01.01.1900","09.09.9999",,45,15,,
"CS","INTERVAL",7700,"410015610050000","<15; 50)","15 až 50 (více nebo rovno 15 a méně než 50)","01.01.1900","09.09.9999",,50,15,,
"CS","INTERVAL",7700,"410015610055000","<15; 55)","15 až 55 (více nebo rovno 15 a méně než 55)","01.01.1900","09.09.9999",,55,15,,
"CS","INTERVAL",7700,"410015610060000","<15; 60)","15 až 60 (více nebo rovno 15 a méně než 60)","01.01.1900","09.09.9999",,60,15,,
"CS","INTERVAL",7700,"410015610065000","<15; 65)","15 až 65 (více nebo rovno 15 a méně než 65)","01.01.1900","09.09.9999",,65,15,,
"CS","INTERVAL",7700,"410015610070000","<15; 70)","15 až 70 (více nebo rovno 15 a méně než 70)","01.01.1900","09.09.9999",,70,15,,
"CS","INTERVAL",7700,"410015610075000","<15; 75)","15 až 75 (více nebo rovno 15 a méně než 75)","01.01.1900","09.09.9999",,75,15,,
"CS","INTERVAL",7700,"410015799999000","<15; N)","Od 15 (více nebo rovno 15)","01.01.1900","09.09.9999",,99999999999999999999,15,,
"CS","INTERVAL",7700,"410016410016000","<16; 16>","16","01.01.1900","09.09.9999",,,16,16,
"CS","INTERVAL",7700,"410016610017000","<16; 17)","16 až 17 (více nebo rovno 16 a méně než 17)","01.01.1900","09.09.9999",,17,16,,
"CS","INTERVAL",7700,"410016610018000","<16; 18)","16 až 18 (více nebo rovno 16 a méně než 18)","01.01.1900","09.09.9999",,18,16,,
"CS","INTERVAL",7700,"410016610019000","<16; 19)","16 až 19 (více nebo rovno 16 a méně než 19)","01.01.1900","09.09.9999",,19,16,,
"CS","INTERVAL",7700,"410016610020000","<16; 20)","16 až 20 (více nebo rovno 16 a méně než 20)","01.01.1900","09.09.9999",,20,16,,
"CS","INTERVAL",7700,"410016610021000","<16; 21)","16 až 21 (více nebo rovno 16 a méně než 21)","01.01.1900","09.09.9999",,21,16,,
"CS","INTERVAL",7700,"410016610022000","<16; 22)","16 až 22 (více nebo rovno 16 a méně než 22)","01.01.1900","09.09.9999",,22,16,,
"CS","INTERVAL",7700,"410016610024000","<16; 24)","16 až 24 (více nebo rovno 16 a méně než 24)","01.01.1900","09.09.9999",,24,16,,
"CS","INTERVAL",7700,"410016610025000","<16; 25)","16 až 25 (více nebo rovno 16 a méně než 25)","01.01.1900","09.09.9999",,25,16,,
"CS","INTERVAL",7700,"410016610027000","<16; 27)","16 až 27 (více nebo rovno 16 a méně než 27)","01.01.1900","09.09.9999",,27,16,,
"CS","INTERVAL",7700,"410016610031000","<16; 31)","16 až 31 (více nebo rovno 16 a méně než 31)","01.01.1900","09.09.9999",,31,16,,
"CS","INTERVAL",7700,"410016610075000","<16; 75)","16 až 75 (více nebo rovno 16 a méně než 75)","01.01.1900","09.09.9999",,75,16,,
"CS","INTERVAL",7700,"410016799999000","<16; N)","Od 16 (více nebo rovno 16)","01.01.1900","09.09.9999",,99999999999999999999,16,,
"CS","INTERVAL",7700,"410017410017000","<17; 17>","17","01.01.1900","09.09.9999",,,17,17,
"CS","INTERVAL",7700,"410017610018000","<17; 18)","17 až 18 (více nebo rovno 17 a méně než 18)","01.01.1900","09.09.9999",,18,17,,
"CS","INTERVAL",7700,"410017610019000","<17; 19)","17 až 19 (více nebo rovno 17 a méně než 19)","01.01.1900","09.09.9999",,19,17,,
"CS","INTERVAL",7700,"410018410018000","<18; 18>","18","01.01.1900","09.09.9999",,,18,18,
"CS","INTERVAL",7700,"410018610019000","<18; 19)","18 až 19 (více nebo rovno 18 a méně než 19)","01.01.1900","09.09.9999",,19,18,,
"CS","INTERVAL",7700,"410018610020000","<18; 20)","18 až 20 (více nebo rovno 18 a méně než 20)","01.01.1900","09.09.9999",,20,18,,
"CS","INTERVAL",7700,"410018610021000","<18; 21)","18 až 21 (více nebo rovno 18 a méně než 21)","01.01.1900","09.09.9999",,21,18,,
"CS","INTERVAL",7700,"410018610022000","<18; 22)","18 až 22 (více nebo rovno 18 a méně než 22)","01.01.1900","09.09.9999",,22,18,,
"CS","INTERVAL",7700,"410018610025000","<18; 25)","18 až 25 (více nebo rovno 18 a méně než 25)","01.01.1900","09.09.9999",,25,18,,
"CS","INTERVAL",7700,"410018610030000","<18; 30)","18 až 30 (více nebo rovno 18 a méně než 30)","01.01.1900","09.09.9999",,30,18,,
"CS","INTERVAL",7700,"410018610065000","<18; 65)","18 až 65 (více nebo rovno 18 a méně než 65)","01.01.1900","09.09.9999",,65,18,,
"CS","INTERVAL",7700,"410018799999000","<18; N)","Od 18 (více nebo rovno 18)","01.01.1900","09.09.9999",,99999999999999999999,18,,
"CS","INTERVAL",7700,"410019410019000","<19; 19>","19","01.01.1900","09.09.9999",,,19,19,
"CS","INTERVAL",7700,"410019610020000","<19; 20)","19 až 20 (více nebo rovno 19 a méně než 20)","01.01.1900","09.09.9999",,20,19,,
"CS","INTERVAL",7700,"410019610022000","<19; 22)","19 až 22 (více nebo rovno 19 a méně než 22)","01.01.1900","09.09.9999",,22,19,,
"CS","INTERVAL",7700,"410020410020000","<20; 20>","20","01.01.1900","09.09.9999",,,20,20,
"CS","INTERVAL",7700,"410020410050000","<20; 50>","20 až 50 (více nebo rovno 20 a méně nebo rovno 50)","01.01.1900","09.09.9999",,,20,50,
"CS","INTERVAL",7700,"410020610021000","<20; 21)","20 až 21 (více nebo rovno 20 a méně než 21)","01.01.1900","09.09.9999",,21,20,,
"CS","INTERVAL",7700,"410020610025000","<20; 25)","20 až 25 (více nebo rovno 20 a méně než 25)","01.01.1900","09.09.9999",,25,20,,"A"
"CS","INTERVAL",7700,"410020610030000","<20; 30)","20 až 30 (více nebo rovno 20 a méně než 30)","01.01.1900","09.09.9999",,30,20,,
"CS","INTERVAL",7700,"410020610040000","<20; 40)","20 až 40 (více nebo rovno 20 a méně než 40)","01.01.1900","09.09.9999",,40,20,,
"CS","INTERVAL",7700,"410020610050000","<20; 50)","20 až 50 (více nebo rovno 20 a méně než 50)","01.01.1900","09.09.9999",,50,20,,"A"
"CS","INTERVAL",7700,"410020610060000","<20; 60)","20 až 60 (více nebo rovno 20 a méně než 60)","01.01.1900","09.09.9999",,60,20,,
"CS","INTERVAL",7700,"410020610065000","<20; 65)","20 až 65 (více nebo rovno 20 a méně než 65)","01.01.1900","09.09.9999",,65,20,,
"CS","INTERVAL",7700,"410020620100000","<20; 100)","20 až 100 (více nebo rovno 20 a méně než 100)","01.01.1900","09.09.9999",,100,20,,
"CS","INTERVAL",7700,"410020620250000","<20; 250)","20 až 250 (více nebo rovno 20 a méně než 250)","01.01.1900","09.09.9999",,250,20,,"A"
"CS","INTERVAL",7700,"410020799999000","<20; N)","Od 20 (více nebo rovno 20)","01.01.1900","09.09.9999",,99999999999999999999,20,,
"CS","INTERVAL",7700,"410021410021000","<21; 21>","21","01.01.1900","09.09.9999",,,21,21,
"CS","INTERVAL",7700,"410021410040000","<21; 40>","21 až 40 (více nebo rovno 21 a méně nebo rovno 40)","01.01.1900","09.09.9999",,,21,40,
"CS","INTERVAL",7700,"410021610022000","<21; 22)","21 až 22 (více nebo rovno 21 a méně než 22)","01.01.1900","09.09.9999",,22,21,,
"CS","INTERVAL",7700,"410021610025000","<21; 25)","21 až 25 (více nebo rovno 21 a méně než 25)","01.01.1900","09.09.9999",,25,21,,
"CS","INTERVAL",7700,"410021610028000","<21; 28)","21 až 28 (více nebo rovno 21 a méně než 28)","01.01.1900","09.09.9999",,28,21,,
"CS","INTERVAL",7700,"410021799999000","<21; N)","Od 21 (více nebo rovno 21)","01.01.1900","09.09.9999",,99999999999999999999,21,,
"CS","INTERVAL",7700,"410022410022000","<22; 22>","22","01.01.1900","09.09.9999",,,22,22,
"CS","INTERVAL",7700,"410022610023000","<22; 23)","22 až 23 (více nebo rovno 22 a méně než 23)","01.01.1900","09.09.9999",,23,22,,
"CS","INTERVAL",7700,"410022610026000","<22; 26)","22 až 26 (více nebo rovno 22 a méně než 26)","01.01.1900","09.09.9999",,26,22,,
"CS","INTERVAL",7700,"410023410023000","<23; 23>","23","01.01.1900","09.09.9999",,,23,23,
"CS","INTERVAL",7700,"410023610024000","<23; 24)","23 až 24 (více nebo rovno 23 a méně než 24)","01.01.1900","09.09.9999",,24,23,,
"CS","INTERVAL",7700,"410024410024000","<24; 24>","24","01.01.1900","09.09.9999",,,24,24,
"CS","INTERVAL",7700,"410024610025000","<24; 25)","24 až 25 (více nebo rovno 24 a méně než 25)","01.01.1900","09.09.9999",,25,24,,
"CS","INTERVAL",7700,"410024799999000","<24; N)","Od 24 (více nebo rovno 24)","01.01.1900","09.09.9999",,99999999999999999999,24,,
"CS","INTERVAL",7700,"410025410025000","<25; 25>","25","01.01.1900","09.09.9999",,,25,25,
"CS","INTERVAL",7700,"410025610026000","<25; 26)","25 až 26 (více nebo rovno 25 a méně než 26)","01.01.1900","09.09.9999",,26,25,,
"CS","INTERVAL",7700,"410025610030000","<25; 30)","25 až 30 (více nebo rovno 25 a méně než 30)","01.01.1900","09.09.9999",,30,25,,
"CS","INTERVAL",7700,"410025610035000","<25; 35)","25 až 35 (více nebo rovno 25 a méně než 35)","01.01.1900","09.09.9999",,35,25,,
"CS","INTERVAL",7700,"410025610040000","<25; 40)","25 až 40 (více nebo rovno 25 a méně než 40)","01.01.1900","09.09.9999",,40,25,,
"CS","INTERVAL",7700,"410025610050000","<25; 50)","25 až 50 (více nebo rovno 25 a méně než 50)","01.01.1900","09.09.9999",,50,25,,"A"
"CS","INTERVAL",7700,"410025610055000","<25; 55)","25 až 55 (více nebo rovno 25 a méně než 55)","01.01.1900","09.09.9999",,55,25,,
"CS","INTERVAL",7700,"410025610065000","<25; 65)","25 až 65 (více nebo rovno 25 a méně než 65)","01.01.1900","09.09.9999",,65,25,,
"CS","INTERVAL",7700,"410025799999000","<25; N)","Od 25 (více nebo rovno 25)","01.01.1900","09.09.9999",,99999999999999999999,25,,
"CS","INTERVAL",7700,"410026410026000","<26; 26>","26","01.01.1900","09.09.9999",,,26,26,
"CS","INTERVAL",7700,"410026610027000","<26; 27)","26 až 27 (více nebo rovno 26 a méně než 27)","01.01.1900","09.09.9999",,27,26,,
"CS","INTERVAL",7700,"410026610030000","<26; 30)","26 až 30 (více nebo rovno 26 a méně než 30)","01.01.1900","09.09.9999",,30,26,,
"CS","INTERVAL",7700,"410026610031000","<26; 31)","26 až 31 (více nebo rovno 26 a méně než 31)","01.01.1900","09.09.9999",,31,26,,
"CS","INTERVAL",7700,"410027410027000","<27; 27>","27","01.01.1900","09.09.9999",,,27,27,
"CS","INTERVAL",7700,"410027610028000","<27; 28)","27 až 28 (více nebo rovno 27 a méně než 28)","01.01.1900","09.09.9999",,28,27,,
"CS","INTERVAL",7700,"410028410028000","<28; 28>","28","01.01.1900","09.09.9999",,,28,28,
"CS","INTERVAL",7700,"410028410030000","<28; 30>","28 až 30 (více nebo rovno 28 a méně nebo rovno 30)","01.01.1900","09.09.9999",,,28,30,
"CS","INTERVAL",7700,"410028610029000","<28; 29)","28 až 29 (více nebo rovno 28 a méně než 29)","01.01.1900","09.09.9999",,29,28,,
"CS","INTERVAL",7700,"410028610030000","<28; 30)","28 až 30 (více nebo rovno 28 a méně než 30)","01.01.1900","09.09.9999",,30,28,,
"CS","INTERVAL",7700,"410028620365000","<28; 365)","28 až 365 (více nebo rovno 28 a méně než 365)","01.01.1900","09.09.9999",,365,28,,
"CS","INTERVAL",7700,"410029410029000","<29; 29>","29","01.01.1900","09.09.9999",,,29,29,
"CS","INTERVAL",7700,"410029610030000","<29; 30)","29 až 30 (více nebo rovno 29 a méně než 30)","01.01.1900","09.09.9999",,30,29,,
"CS","INTERVAL",7700,"410030410030000","<30; 30>","30","01.01.1900","09.09.9999",,,30,30,
"CS","INTERVAL",7700,"410030610031000","<30; 31)","30 až 31 (více nebo rovno 30 a méně než 31)","01.01.1900","09.09.9999",,31,30,,
"CS","INTERVAL",7700,"410030610032000","<30; 32)","30 až 32 (více nebo rovno 30 a méně než 32)","01.01.1900","09.09.9999",,32,30,,
"CS","INTERVAL",7700,"410030610034000","<30; 34)","30 až 34 (více nebo rovno 30 a méně než 34)","01.01.1900","09.09.9999",,34,30,,
"CS","INTERVAL",7700,"410030610035000","<30; 35)","30 až 35 (více nebo rovno 30 a méně než 35)","01.01.1900","09.09.9999",,35,30,,
"CS","INTERVAL",7700,"410030610040000","<30; 40)","30 až 40 (více nebo rovno 30 a méně než 40)","01.01.1900","09.09.9999",,40,30,,
"CS","INTERVAL",7700,"410030610045000","<30; 45)","30 až 45 (více nebo rovno 30 a méně než 45)","01.01.1900","09.09.9999",,45,30,,
"CS","INTERVAL",7700,"410030610050000","<30; 50)","30 až 50 (více nebo rovno 30 a méně než 50)","01.01.1900","09.09.9999",,50,30,,
"CS","INTERVAL",7700,"410030610060000","<30; 60)","30 až 60 (více nebo rovno 30 a méně než 60)","01.01.1900","09.09.9999",,60,30,,
"CS","INTERVAL",7700,"410030620100000","<30; 100)","30 až 100 (více nebo rovno 30 a méně než 100)","01.01.1900","09.09.9999",,100,30,,
"CS","INTERVAL",7700,"410030799999000","<30; N)","Od 30 (více nebo rovno 30)","01.01.1900","09.09.9999",,99999999999999999999,30,,
"CS","INTERVAL",7700,"410031410031000","<31; 31>","31","01.01.1900","09.09.9999",,,31,31,
"CS","INTERVAL",7700,"410031610032000","<31; 32)","31 až 32 (více nebo rovno 31 a méně než 32)","01.01.1900","09.09.9999",,32,31,,
"CS","INTERVAL",7700,"410031610046000","<31; 46)","31 až 46 (více nebo rovno 31 a méně než 46)","01.01.1900","09.09.9999",,46,31,,
"CS","INTERVAL",7700,"410032410032000","<32; 32>","32","01.01.1900","09.09.9999",,,32,32,
"CS","INTERVAL",7700,"410032610033000","<32; 33)","32 až 33 (více nebo rovno 32 a méně než 33)","01.01.1900","09.09.9999",,33,32,,
"CS","INTERVAL",7700,"410032610034000","<32; 34)","32 až 34 (více nebo rovno 32 a méně než 34)","01.01.1900","09.09.9999",,34,32,,
"CS","INTERVAL",7700,"410033410033000","<33; 33>","33","01.01.1900","09.09.9999",,,33,33,
